faculty_id,topic,n_papers,first_year,latest_year,citations,field,domain,is_active_topic
RVCE-CSE-026,Music and Audio Processing,3,2012,2018,8,Computer Science,Physical Sciences,False
RVCE-CSE-026,Neural Networks and Applications,3,2017,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Opportunistic and Delay-Tolerant Networks,3,2014,2016,12,Computer Science,Physical Sciences,False
RVCE-CSE-026,Transportation Planning and Optimization,3,2017,2019,0,Engineering,Physical Sciences,False
RVCE-CSE-026,Video Analysis and Summarization,3,2012,2013,8,Computer Science,Physical Sciences,False
RVCE-CSE-026,Advanced Database Systems and Queries,2,2011,2013,1,Computer Science,Physical Sciences,False
RVCE-CSE-026,Advanced Malware Detection Techniques,2,2015,2016,14,Computer Science,Physical Sciences,False
RVCE-CSE-026,Advanced Neural Network Applications,2,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,COVID-19 epidemiological studies,2,2022,2022,0,Mathematics,Physical Sciences,False
RVCE-CSE-026,Caching and Content Delivery,2,2014,2014,21,Computer Science,Physical Sciences,False
RVCE-CSE-026,Internet of Things and AI,2,2019,2022,14,Computer Science,Physical Sciences,False
RVCE-CSE-026,IoT and Edge/Fog Computing,2,2017,2019,3,Computer Science,Physical Sciences,False
RVCE-CSE-026,Machine Learning in Healthcare,2,2024,2026,14,Computer Science,Physical Sciences,True
RVCE-CSE-026,Network Packet Processing and Optimization,2,2015,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Sentiment Analysis and Opinion Mining,2,2011,2025,1,Computer Science,Physical Sciences,True
RVCE-CSE-026,Software System Performance and Reliability,2,2017,2020,3,Computer Science,Physical Sciences,False
RVCE-CSE-026,Spam and Phishing Detection,2,2021,2025,4,Computer Science,Physical Sciences,True
RVCE-CSE-026,Topic Modeling,2,2024,2026,14,Computer Science,Physical Sciences,True
RVCE-CSE-026,Vehicle License Plate Recognition,2,2013,2021,0,Engineering,Physical Sciences,False
RVCE-CSE-026,Video Surveillance and Tracking Methods,2,2013,2013,0,Computer Science,Physical Sciences,False
RVCE-CSE-026,Advanced Data Compression Techniques,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Advanced Data Storage Technologies,1,2014,2014,7,Computer Science,Physical Sciences,False
RVCE-CSE-026,Advanced Graph Neural Networks,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Advanced Steganography and Watermarking Techniques,1,2008,2008,1,Computer Science,Physical Sciences,False
RVCE-CSE-026,Advanced Text Analysis Techniques,1,2011,2011,1,Computer Science,Physical Sciences,False
RVCE-CSE-026,Algorithms and Data Compression,1,2021,2021,4,Computer Science,Physical Sciences,False
RVCE-CSE-026,Artificial Intelligence in Healthcare,1,2019,2019,3,Health Professions,Health Sciences,False
RVCE-CSE-026,Autism Spectrum Disorder Research,1,2025,2025,1,Neuroscience,Life Sciences,True
RVCE-CSE-026,Biomedical Text Mining and Ontologies,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,COVID-19 Pandemic Impacts,1,2022,2022,0,Mathematics,Physical Sciences,False
RVCE-CSE-026,Chaos-based Image/Signal Encryption,1,2008,2008,1,Computer Science,Physical Sciences,False
RVCE-CSE-026,Consumer Retail Behavior Studies,1,2020,2020,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-026,Context-Aware Activity Recognition Systems,1,2019,2019,3,Computer Science,Physical Sciences,False
RVCE-CSE-026,Currency Recognition and Detection,1,2022,2022,11,Computer Science,Physical Sciences,False
RVCE-CSE-026,Customer Service Quality and Loyalty,1,2020,2020,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-026,Customer churn and segmentation,1,2020,2020,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-026,Data Quality and Management,1,2024,2024,0,Decision Sciences,Social Sciences,True
RVCE-CSE-026,Dementia and Cognitive Impairment Research,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Digital Media Forensic Detection,1,2008,2008,1,Computer Science,Physical Sciences,False
RVCE-CSE-026,Domain Adaptation and Few-Shot Learning,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Face and Expression Recognition,1,2015,2015,6,Computer Science,Physical Sciences,False
RVCE-CSE-026,Generative Adversarial Networks and Image Synthesis,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Graph Theory and Algorithms,1,2014,2014,7,Computer Science,Physical Sciences,False
RVCE-CSE-026,Hand Gesture Recognition Systems,1,2023,2023,19,Computer Science,Physical Sciences,True
RVCE-CSE-026,Hate Speech and Cyberbullying Detection,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Hearing Impairment and Communication,1,2023,2023,19,Computer Science,Physical Sciences,True
RVCE-CSE-026,Human Pose and Action Recognition,1,2023,2023,19,Computer Science,Physical Sciences,True
RVCE-CSE-026,Image and Video Quality Assessment,1,2014,2014,19,Computer Science,Physical Sciences,False
RVCE-CSE-026,Imbalanced Data Classification Techniques,1,2020,2020,12,Computer Science,Physical Sciences,False
RVCE-CSE-026,Industrial Vision Systems and Defect Detection,1,2021,2021,0,Engineering,Physical Sciences,False
RVCE-CSE-026,Internet Traffic Analysis and Secure E-voting,1,2015,2015,0,Computer Science,Physical Sciences,False
RVCE-CSE-026,IoT-based Smart Home Systems,1,2019,2019,0,Engineering,Physical Sciences,False
RVCE-CSE-026,Land Use and Ecosystem Services,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-026,Machine Learning and Data Classification,1,2020,2020,12,Computer Science,Physical Sciences,False
RVCE-CSE-026,Mobile Agent-Based Network Management,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Natural Language Processing Techniques,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-026,Recommender Systems and Techniques,1,2014,2014,19,Computer Science,Physical Sciences,False
RVCE-CSE-026,Remote Sensing in Agriculture,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-026,Remote-Sensing Image Classification,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-026,Rough Sets and Fuzzy Logic,1,2012,2012,1,Computer Science,Physical Sciences,False
RVCE-CSE-026,Scientific Computing and Data Management,1,2014,2014,0,Computer Science,Physical Sciences,False
RVCE-CSE-026,Security and Verification in Computing,1,2016,2016,0,Computer Science,Physical Sciences,False
RVCE-CSE-026,Semantic Web and Ontologies,1,2024,2024,0,Decision Sciences,Social Sciences,True
RVCE-CSE-026,Service-Oriented Architecture and Web Services,1,2020,2020,3,Computer Science,Physical Sciences,False
RVCE-CSE-026,Speech Recognition and Synthesis,1,2018,2018,0,Computer Science,Physical Sciences,False
RVCE-CSE-026,Speech and Audio Processing,1,2018,2018,0,Computer Science,Physical Sciences,False
RVCE-CSE-026,Statistical and Computational Modeling,1,2020,2020,12,Computer Science,Physical Sciences,False
RVCE-CSE-026,Text and Document Classification Technologies,1,2021,2021,4,Computer Science,Physical Sciences,False
RVCE-CSE-026,Video Coding and Compression Technologies,1,2013,2013,6,Computer Science,Physical Sciences,False
RVCE-CSE-026,Web Application Security Vulnerabilities,1,2015,2015,14,Computer Science,Physical Sciences,False
RVCE-CSE-027,Advanced Malware Detection Techniques,4,2019,2024,15,Computer Science,Physical Sciences,True
RVCE-CSE-027,Natural Language Processing Techniques,4,2011,2025,46,Computer Science,Physical Sciences,True
RVCE-CSE-027,Advanced Neural Network Applications,3,2024,2025,7,Computer Science,Physical Sciences,True
RVCE-CSE-027,Industrial Vision Systems and Defect Detection,3,2024,2025,2,Computer Science,Physical Sciences,True
RVCE-CSE-027,Internet Traffic Analysis and Secure E-voting,3,2018,2023,20,Computer Science,Physical Sciences,True
RVCE-CSE-027,Network Security and Intrusion Detection,3,2018,2026,20,Computer Science,Physical Sciences,True
RVCE-CSE-027,Topic Modeling,3,2011,2025,37,Computer Science,Physical Sciences,True
RVCE-CSE-027,Advanced Steganography and Watermarking Techniques,2,2012,2021,5,Computer Science,Physical Sciences,False
RVCE-CSE-027,Autonomous Vehicle Technology and Safety,2,2024,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-027,Cloud Data Security Solutions,2,2024,2026,2,Computer Science,Physical Sciences,True
RVCE-CSE-027,"Privacy, Security, and Data Protection",2,2018,2024,8,Computer Science,Physical Sciences,True
RVCE-CSE-027,Robotics and Sensor-Based Localization,2,2013,2020,2,Engineering,Physical Sciences,False
RVCE-CSE-027,Software System Performance and Reliability,2,2021,2026,3,Computer Science,Physical Sciences,True
RVCE-CSE-027,Software Testing and Debugging Techniques,2,2019,2021,4,Computer Science,Physical Sciences,False
RVCE-CSE-027,Traffic Prediction and Management Techniques,2,2023,2024,2,Engineering,Physical Sciences,True
RVCE-CSE-027,Vehicle License Plate Recognition,2,2024,2025,6,Computer Science,Physical Sciences,True
RVCE-CSE-027,3D Shape Modeling and Analysis,1,2020,2020,0,Engineering,Physical Sciences,False
RVCE-CSE-027,Access Control and Trust,1,2020,2020,1,Engineering,Physical Sciences,False
RVCE-CSE-027,Advanced Authentication Protocols Security,1,2012,2012,3,Computer Science,Physical Sciences,False
RVCE-CSE-027,Advanced Graph Neural Networks,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-027,Advanced Image Processing Techniques,1,2022,2022,1,Computer Science,Physical Sciences,False
RVCE-CSE-027,Advanced Image and Video Retrieval Techniques,1,2013,2013,2,Engineering,Physical Sciences,False
RVCE-CSE-027,Advanced Vision and Imaging,1,2013,2013,2,Engineering,Physical Sciences,False
RVCE-CSE-027,Adversarial Robustness in Machine Learning,1,2024,2024,1,Computer Science,Physical Sciences,True
RVCE-CSE-027,Algorithms and Data Compression,1,2012,2012,9,Computer Science,Physical Sciences,False
RVCE-CSE-027,Biometric Identification and Security,1,2021,2021,2,Computer Science,Physical Sciences,False
RVCE-CSE-027,Brain Tumor Detection and Classification,1,2025,2025,1,Computer Science,Physical Sciences,True
RVCE-CSE-027,Caching and Content Delivery,1,2020,2020,1,Engineering,Physical Sciences,False
RVCE-CSE-027,Computer Graphics and Visualization Techniques,1,2020,2020,0,Engineering,Physical Sciences,False
RVCE-CSE-027,Digital Media Forensic Detection,1,2024,2024,1,Computer Science,Physical Sciences,True
RVCE-CSE-027,Digital Rights Management and Security,1,2012,2012,3,Computer Science,Physical Sciences,False
RVCE-CSE-027,Educational Assessment and Pedagogy,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-027,Energy Load and Power Forecasting,1,2021,2021,4,Decision Sciences,Social Sciences,False
RVCE-CSE-027,Engineering Education and Curriculum Development,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-027,Flow Measurement and Analysis,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-027,Forecasting Techniques and Applications,1,2021,2021,4,Decision Sciences,Social Sciences,False
RVCE-CSE-027,Graph Labeling and Dimension Problems,1,2015,2015,1,Computer Science,Physical Sciences,False
RVCE-CSE-027,Handwritten Text Recognition Techniques,1,2011,2011,26,Computer Science,Physical Sciences,False
RVCE-CSE-027,"IPv6, Mobility, Handover, Networks, Security",1,2020,2020,1,Engineering,Physical Sciences,False
RVCE-CSE-027,Image Enhancement Techniques,1,2022,2022,1,Computer Science,Physical Sciences,False
RVCE-CSE-027,Image and Signal Denoising Methods,1,2022,2022,1,Computer Science,Physical Sciences,False
RVCE-CSE-027,Innovative Teaching Methods,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-027,Intravenous Infusion Technology and Safety,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-027,Multimodal Machine Learning Applications,1,2012,2012,11,Computer Science,Physical Sciences,False
RVCE-CSE-027,Online Learning and Analytics,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-027,Online and Blended Learning,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-027,Privacy-Preserving Technologies in Data,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-027,Security and Verification in Computing,1,2019,2019,3,Computer Science,Physical Sciences,False
RVCE-CSE-027,Sleep and Work-Related Fatigue,1,2020,2020,1,Psychology,Social Sciences,False
RVCE-CSE-027,Smart Agriculture and AI,1,2025,2025,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-027,Software-Defined Networks and 5G,1,2023,2023,2,Computer Science,Physical Sciences,True
RVCE-CSE-027,Stock Market Forecasting Methods,1,2021,2021,4,Decision Sciences,Social Sciences,False
RVCE-CSE-027,Teaching and Learning Programming,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-027,User Authentication and Security Systems,1,2021,2021,2,Computer Science,Physical Sciences,False
RVCE-CSE-027,Video Surveillance and Tracking Methods,1,2024,2024,5,Engineering,Physical Sciences,True
RVCE-CSE-027,semigroups and automata theory,1,2012,2012,9,Computer Science,Physical Sciences,False
RVCE-CSE-028,Anomaly Detection Techniques and Applications,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-028,Brain Tumor Detection and Classification,1,2024,2024,2,Neuroscience,Life Sciences,True
RVCE-CSE-028,Digital Imaging for Blood Diseases,1,2024,2024,2,Neuroscience,Life Sciences,True
RVCE-CSE-028,Medical Imaging and Analysis,1,2024,2024,2,Neuroscience,Life Sciences,True
RVCE-CSE-029,Traffic Prediction and Management Techniques,2,2020,2022,10,Social Sciences,Social Sciences,False
RVCE-CSE-029,Traffic control and management,2,2020,2022,10,Social Sciences,Social Sciences,False
RVCE-CSE-029,Transportation Planning and Optimization,2,2020,2022,10,Social Sciences,Social Sciences,False
RVCE-CSE-029,Advanced Neural Network Applications,1,2021,2021,2,Environmental Science,Physical Sciences,False
RVCE-CSE-029,Advanced SAR Imaging Techniques,1,2025,2025,0,Engineering,Physical Sciences,True
RVCE-CSE-029,Concrete and Cement Materials Research,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-029,Hand Gesture Recognition Systems,1,2021,2021,2,Environmental Science,Physical Sciences,False
RVCE-CSE-029,Innovative concrete reinforcement materials,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-029,Masonry and Concrete Structural Analysis,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-029,Planetary Science and Exploration,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-029,Space Satellite Systems and Control,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-029,Spacecraft Dynamics and Control,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-029,Vehicle License Plate Recognition,1,2024,2024,2,Engineering,Physical Sciences,True
RVCE-CSE-029,Water Quality Monitoring Technologies,1,2021,2021,2,Environmental Science,Physical Sciences,False
RVCE-CSE-030,Advanced Steganography and Watermarking Techniques,1,2022,2022,3,Computer Science,Physical Sciences,False
RVCE-CSE-030,Blockchain Technology Applications and Security,1,2022,2022,3,Computer Science,Physical Sciences,False
RVCE-CSE-030,Computer Science and Engineering,1,2022,2022,7,Computer Science,Physical Sciences,False
RVCE-CSE-030,Handwritten Text Recognition Techniques,1,2022,2022,7,Computer Science,Physical Sciences,False
RVCE-CSE-030,IoT and Edge/Fog Computing,1,2022,2022,3,Computer Science,Physical Sciences,False
RVCE-CSE-030,Vehicle License Plate Recognition,1,2022,2022,7,Computer Science,Physical Sciences,False
RVCE-CSE-031,Artificial Intelligence in Healthcare,2,2022,2024,1,Health Professions,Health Sciences,True
RVCE-CSE-031,Blockchain Technology Applications and Security,2,2023,2024,5,Computer Science,Physical Sciences,True
RVCE-CSE-031,Data Mining Algorithms and Applications,2,2020,2024,8,Computer Science,Physical Sciences,True
RVCE-CSE-031,Web Data Mining and Analysis,2,2010,2020,10,Computer Science,Physical Sciences,False
RVCE-CSE-031,Advanced Data Storage Technologies,1,2024,2024,2,Computer Science,Physical Sciences,True
RVCE-CSE-031,COVID-19 diagnosis using AI,1,2022,2022,1,Computer Science,Physical Sciences,False
RVCE-CSE-031,Caching and Content Delivery,1,2010,2010,2,Computer Science,Physical Sciences,False
RVCE-CSE-031,Cloud Data Security Solutions,1,2024,2024,2,Computer Science,Physical Sciences,True
RVCE-CSE-031,Cryptography and Data Security,1,2022,2022,6,Computer Science,Physical Sciences,False
RVCE-CSE-031,Currency Recognition and Detection,1,2023,2023,3,Computer Science,Physical Sciences,True
RVCE-CSE-031,Data Stream Mining Techniques,1,2023,2023,3,Computer Science,Physical Sciences,True
RVCE-CSE-031,Digital Imaging for Blood Diseases,1,2022,2022,1,Computer Science,Physical Sciences,False
RVCE-CSE-031,GNSS positioning and interference,1,2022,2022,0,Engineering,Physical Sciences,False
RVCE-CSE-031,Imbalanced Data Classification Techniques,1,2022,2022,6,Computer Science,Physical Sciences,False
RVCE-CSE-031,Indoor and Outdoor Localization Technologies,1,2022,2022,0,Engineering,Physical Sciences,False
RVCE-CSE-031,Neural Networks and Applications,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-031,Online Learning and Analytics,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-031,Privacy-Preserving Technologies in Data,1,2022,2022,6,Computer Science,Physical Sciences,False
RVCE-CSE-031,Rough Sets and Fuzzy Logic,1,2020,2020,8,Computer Science,Physical Sciences,False
RVCE-CSE-031,Spam and Phishing Detection,1,2010,2010,2,Computer Science,Physical Sciences,False
RVCE-CSE-031,Ultra-Wideband Communications Technology,1,2022,2022,0,Engineering,Physical Sciences,False
RVCE-CSE-032,AI in cancer detection,1,2025,2025,1,Engineering,Physical Sciences,True
RVCE-CSE-032,Child Development and Digital Technology,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-032,Digital Mental Health Interventions,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-032,Impact of Technology on Adolescents,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-032,Medical Imaging and Analysis,1,2025,2025,1,Engineering,Physical Sciences,True
RVCE-CSE-032,Radiomics and Machine Learning in Medical Imaging,1,2025,2025,1,Engineering,Physical Sciences,True
RVCE-CSE-033,Privacy-Preserving Technologies in Data,8,2019,2024,24,Computer Science,Physical Sciences,True
RVCE-CSE-033,"Privacy, Security, and Data Protection",7,2019,2024,24,Computer Science,Physical Sciences,True
RVCE-CSE-033,Cryptography and Data Security,6,2019,2024,21,Computer Science,Physical Sciences,True
RVCE-CSE-033,Advanced Database Systems and Queries,2,2016,2019,3,Computer Science,Physical Sciences,False
RVCE-CSE-033,Advanced Malware Detection Techniques,2,2020,2025,1,Computer Science,Physical Sciences,True
RVCE-CSE-033,Data Management and Algorithms,2,2016,2019,3,Computer Science,Physical Sciences,False
RVCE-CSE-033,Network Security and Intrusion Detection,2,2020,2025,1,Computer Science,Physical Sciences,True
RVCE-CSE-033,Adaptive Dynamic Programming Control,1,2025,2025,0,Engineering,Physical Sciences,True
RVCE-CSE-033,Artificial Intelligence in Healthcare,1,2021,2021,2,Medicine,Health Sciences,False
RVCE-CSE-033,Big Data Technologies and Applications,1,2019,2019,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-033,Big Data and Business Intelligence,1,2019,2019,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-033,Brain Tumor Detection and Classification,1,2023,2023,26,Neuroscience,Life Sciences,True
RVCE-CSE-033,Child Development and Digital Technology,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-033,Cloud Data Security Solutions,1,2024,2024,0,Computer Science,Physical Sciences,True
RVCE-CSE-033,Data Analysis with R,1,2019,2019,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-033,Data Quality and Management,1,2023,2023,0,Computer Science,Physical Sciences,True
RVCE-CSE-033,Dementia and Cognitive Impairment Research,1,2023,2023,26,Neuroscience,Life Sciences,True
RVCE-CSE-033,Digital Imaging for Blood Diseases,1,2021,2021,2,Medicine,Health Sciences,False
RVCE-CSE-033,Digital Mental Health Interventions,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-033,Face and Expression Recognition,1,2024,2024,8,Computer Science,Physical Sciences,True
RVCE-CSE-033,Functional Brain Connectivity Studies,1,2023,2023,26,Neuroscience,Life Sciences,True
RVCE-CSE-033,Guidance and Control Systems,1,2025,2025,0,Engineering,Physical Sciences,True
RVCE-CSE-033,Impact of Technology on Adolescents,1,2025,2025,0,Social Sciences,Social Sciences,True
RVCE-CSE-033,Internet Traffic Analysis and Secure E-voting,1,2020,2020,1,Computer Science,Physical Sciences,False
RVCE-CSE-033,Retinal Imaging and Analysis,1,2021,2021,2,Medicine,Health Sciences,False
RVCE-CSE-033,Rocket and propulsion systems research,1,2025,2025,0,Engineering,Physical Sciences,True
RVCE-CSE-033,Semantic Web and Ontologies,1,2019,2019,0,Computer Science,Physical Sciences,False
RVCE-CSE-033,Smart Agriculture and AI,1,2025,2025,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-033,Software Engineering Research,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-033,Software Engineering Techniques and Practices,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-033,Software Reliability and Analysis Research,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-033,Spam and Phishing Detection,1,2025,2025,0,Computer Science,Physical Sciences,True
RVCE-CSE-033,Vehicular Ad Hoc Networks (VANETs),1,2023,2023,3,Computer Science,Physical Sciences,True
RVCE-CSE-033,Web Data Mining and Analysis,1,2016,2016,3,Computer Science,Physical Sciences,False
RVCE-CSE-034,EEG and Brain-Computer Interfaces,2,2025,2025,0,Neuroscience,Life Sciences,True
RVCE-CSE-034,Pacific and Southeast Asian Studies,2,2002,2002,5,Social Sciences,Social Sciences,False
RVCE-CSE-034,Service-Oriented Architecture and Web Services,2,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-034,Advanced Malware Detection Techniques,1,2023,2023,14,Computer Science,Physical Sciences,True
RVCE-CSE-034,Advanced Neural Network Applications,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-034,Artificial Intelligence in Healthcare,1,2024,2024,3,Health Professions,Health Sciences,True
RVCE-CSE-034,Big Data Technologies and Applications,1,2024,2024,3,Computer Science,Physical Sciences,True
RVCE-CSE-034,Big Data and Business Intelligence,1,2021,2021,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-034,Big Data and Digital Economy,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-034,Cryptography and Data Security,1,2022,2022,6,Computer Science,Physical Sciences,False
RVCE-CSE-034,Data Mining Algorithms and Applications,1,2024,2024,3,Computer Science,Physical Sciences,True
RVCE-CSE-034,Data Visualization and Analytics,1,2024,2024,3,Computer Science,Physical Sciences,True
RVCE-CSE-034,Energy and Environmental Systems,1,2024,2024,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-034,Flood Risk Assessment and Management,1,2015,2015,2,Environmental Science,Physical Sciences,False
RVCE-CSE-034,Green IT and Sustainability,1,2026,2026,0,Computer Science,Physical Sciences,True
RVCE-CSE-034,Groundwater and Watershed Analysis,1,2015,2015,2,Environmental Science,Physical Sciences,False
RVCE-CSE-034,Hydrology and Watershed Management Studies,1,2015,2015,2,Environmental Science,Physical Sciences,False
RVCE-CSE-034,Imbalanced Data Classification Techniques,1,2022,2022,6,Computer Science,Physical Sciences,False
RVCE-CSE-034,Internet Traffic Analysis and Secure E-voting,1,2023,2023,14,Computer Science,Physical Sciences,True
RVCE-CSE-034,Network Security and Intrusion Detection,1,2023,2023,14,Computer Science,Physical Sciences,True
RVCE-CSE-034,Privacy-Preserving Technologies in Data,1,2022,2022,6,Computer Science,Physical Sciences,False
RVCE-CSE-034,Remote Sensing and Land Use,1,2020,2020,0,Environmental Science,Physical Sciences,False
RVCE-CSE-034,Remote Sensing in Agriculture,1,2020,2020,0,Environmental Science,Physical Sciences,False
RVCE-CSE-034,Remote-Sensing Image Classification,1,2020,2020,0,Environmental Science,Physical Sciences,False
RVCE-CSE-034,Smart Agriculture and AI,1,2024,2024,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-034,Software Engineering Research,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-034,Software System Performance and Reliability,1,2021,2021,0,Computer Science,Physical Sciences,False
RVCE-CSE-034,Traditional Chinese Medicine Studies,1,2024,2024,0,Medicine,Health Sciences,True
RVCE-CSE-034,Wireless Sensor Networks and IoT,1,2024,2024,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-036,Privacy-Preserving Technologies in Data,10,2018,2024,12,Computer Science,Physical Sciences,True
RVCE-CSE-036,Cryptography and Data Security,7,2018,2024,11,Computer Science,Physical Sciences,True
RVCE-CSE-036,"Privacy, Security, and Data Protection",5,2019,2024,10,Computer Science,Physical Sciences,True
RVCE-CSE-036,Cloud Data Security Solutions,3,2018,2024,1,Computer Science,Physical Sciences,True
RVCE-CSE-036,Big Data and Business Intelligence,2,2019,2020,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-036,Data Quality and Management,2,2023,2023,1,Computer Science,Physical Sciences,True
RVCE-CSE-036,AI-based Problem Solving and Planning,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-036,Advanced Manufacturing and Logistics Optimization,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-036,Big Data Technologies and Applications,1,2019,2019,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-036,COVID-19 diagnosis using AI,1,2021,2021,1,Computer Science,Physical Sciences,False
RVCE-CSE-036,Data Analysis with R,1,2019,2019,0,"Business, Management and Accounting",Social Sciences,False
RVCE-CSE-036,Data Mining Algorithms and Applications,1,2023,2023,1,Computer Science,Physical Sciences,True
RVCE-CSE-036,Educational Assessment and Pedagogy,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-036,Engineering Education and Curriculum Development,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-036,IoT and Edge/Fog Computing,1,2023,2023,3,Computer Science,Physical Sciences,True
RVCE-CSE-036,Mobile and Web Applications,1,2023,2023,3,Computer Science,Physical Sciences,True
RVCE-CSE-036,QR Code Applications and Technologies,1,2023,2023,3,Computer Science,Physical Sciences,True
RVCE-CSE-036,Smart Agriculture and AI,1,2025,2025,0,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-036,Spam and Phishing Detection,1,2021,2021,1,Computer Science,Physical Sciences,False
RVCE-CSE-036,Teaching and Learning Programming,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-036,Text and Document Classification Technologies,1,2021,2021,1,Computer Science,Physical Sciences,False
RVCE-CSE-036,VLSI and FPGA Design Techniques,1,2026,2026,0,Engineering,Physical Sciences,True
RVCE-CSE-037,Advanced Image and Video Retrieval Techniques,1,2023,2023,2,Computer Science,Physical Sciences,True
RVCE-CSE-037,Advanced Software Engineering Methodologies,1,2023,2023,2,Computer Science,Physical Sciences,True
RVCE-CSE-037,Advanced Steganography and Watermarking Techniques,1,2024,2024,1,Computer Science,Physical Sciences,True
RVCE-CSE-037,Advanced Vision and Imaging,1,2023,2023,2,Computer Science,Physical Sciences,True
RVCE-CSE-037,Big Data and Digital Economy,1,2025,2025,1,Computer Science,Physical Sciences,True
RVCE-CSE-037,Chaos-based Image/Signal Encryption,1,2024,2024,1,Computer Science,Physical Sciences,True
RVCE-CSE-037,Cloud Computing and Resource Management,1,2025,2025,1,Computer Science,Physical Sciences,True
RVCE-CSE-037,Energy and Environment Impacts,1,2017,2017,14,Engineering,Physical Sciences,False
RVCE-CSE-037,Greenhouse Technology and Climate Control,1,2023,2023,8,Agricultural and Biological Sciences,Life Sciences,True
RVCE-CSE-037,Handwritten Text Recognition Techniques,1,2025,2025,0,Computer Science,Physical Sciences,True
